race_id,race_date,track,distance_m,start_type,track_condition,race_class,program_number,horse_id,driver_id,trainer_id,post_position,carried_weight_kg,prior_finishes,prior_km_times,prior_earnings,prior_opponent_strengths,days_since_last_start,gallop_risk,speed_rating,class_rating,stamina_rating,equipment_change,shoeing_change,market_share,finished_position,did_not_finish
R0032,2023-01-15,T4,2100,auto,normal,B,7,H0010,D036,TR017,7,66.4,8|2|1|3,80.65816122433802|79.95998700951547|75.90438125632963|80.0779734995102,200.0|4300.0|5000.0|3600.0,0.28911939868998415|0.36177152111792077|-0.42725264633653426|-0.35626397106142593,4.0,0.007253313740902863,85.09,81.79,84.16,False,False,0.2441992396647604,5,False
R0032,2023-01-15,T3,2100,auto,normal,B,8,H0060,D047,TR054,8,63.2,7|8|12|14|10,81.13513617245904|81.36746601235923|81.48040679118107|83.23556080678252|82.82373364697882,800.0|200.0|200.0|200.0|200.0,-0.05072666946359382|0.35262247229216176|0.7432541712034423|0.1627530651050056|0.12784040316728537,2.0,0.005370579742181121,73.18,72.35,76.13,False,False,0.007167366974572678,11,False
R0032,2023-01-15,T3,2100,auto,normal,B,9,H0055,D017,TR060,9,63.6,12,84.87822302259332,200.0,0.002525494009577042,13.0,0.1354593529176768,76.76,78.69,77.45,True,False,0.024975486540678663,7,False
R0032,2023-01-15,T1,2100,auto,normal,C,10,H0050,D023,TR028,10,64.1,6|10,79.48277986963579|84.0586238859193,1500.0|200.0,0.4675093422520456|0.45096649289895147,5.0,0.017744502803633103,78.97,81.98,80.91,False,False,0.08858625477743731,6,False
R0032,2023-01-15,T2,2100,auto,normal,A,11,H0114,D023,TR027,11,63.5,4|5|3,78.9021852224801|81.44820203022286|77.88999688432548,2900.0|2200.0|3600.0,0.04151742709930327|0.45677523755741145|-0.18486236354526056,0.0,0.10025834449557303,78.89,80.59,82.71,False,False,0.060890246370652996,2,False
R0032,2023-01-15,T3,2100,auto,normal,B,12,H0005,D002,TR066,12,66.6,9|10,82.38818683896925|82.69644294790152,200.0|200.0,-0.3521335504882296|0.33174860718129334,3.0,0.17495529761666356,72.49,72.43,74.51,False,False,0.009530683991132327,1,False
R0032,2023-01-15,T3,2100,auto,normal,B,13,H0025,D044,TR012,13,62.3,14|8|13,84.5197243459587|82.94156203753893|81.83035245225827,200.0|200.0|200.0,-0.46235179266456716|-0.6091595155009588|-0.2140442325128213,-1.0,0.05506559066621981,76.73,79.69,78.34,False,False,0.025277383134756807,13,False
R0033,2023-01-17,T2,2100,auto,normal,A,1,H0091,D048,TR010,1,67.8,3|4|1,79.28048032516055|79.77053817213813|79.2117588325929,3600.0|2900.0|5000.0,0.35262247229216176|0.29617316642859054|-0.35626397106142593,6.0,0.10612295950406649,78.95,81.65,80.07,False,False,0.1307898574205443,7,False
R0033,2023-01-17,T4,2100,auto,normal,C,2,H0000,D005,TR070,2,64.9,1|8|2|1,77.00736109981939|80.33374283280979|77.5726526158495|76.93521550521429,5000.0|200.0|4300.0|5000.0,-0.003794351596264768|0.06603069756121605|-0.3333041369047793|-0.18486236354526056,2.0,0.018537017718446788,80.82,81.9,83.4,True,False,0.05853793969895277,2,False
R0033,2023-01-17,T1,2100,auto,normal,B,3,H0044,D043,TR015,3,62.2,6,78.50276159258793,1500.0,0.4869724807855818,11.0,0.1533559253772643,80.3,78.78,81.64,False,False,0.027874445608128212,5,False
R0033,2023-01-17,T1,2100,auto,normal,B,4,H0108,D001,TR042,4,66.6,5|2,78.68780832940111|78.97753622180528,2200.0|4300.0,0.28911939868998415|-0.23133626495165632,13.0,0.03009071729194753,84.94,83.76,81.77,False,False,0.10863511299696886,9,False
R0033,2023-01-17,T1,2100,auto,normal,B,5,H0036,D043,TR038,5,67.6,9|1|3|5,82.10880955791086|78.3068462783376|78.61817251645606|81.34644798375558,200.0|5000.0|3600.0|2200.0,-0.16811547676037508|0.14481312316794914|0.29617316642859054|-0.35626397106142593,6.0,0.05991759533757431,78.98,78.87,78.53,False,False,0.01462011821151628,14,False
R0033,2023-01-17,T3,2100,auto,normal,C,6,H0064,D007,TR061,6,65.1,11|5|10|8,84.17393675814425|81.5310370918331|83.99434651286913|80.53544602905362,200.0|2200.0|200.0|200.0,-0.14597170436548626|-0.6091595155009588|0.17326449994814916|-0.21592588069731433,2.0,0.025919735918281384,85.32,85.71,80.35,False,False,0.04730866574980806,3,False
R0033,2023-01-17,T2,2100,auto,normal,A,7,H0050,D015,TR003,7,62.9,6|10|6,79.48277986963579|84.0586238859193|79.72211254805855,1500.0|200.0|1500.0,0.4675093422520456|0.45096649289895147|-0.21592588069731433,2.0,0.0221303619297152,81.99,82.1,77.16,False,False,0.07867135971917041,4,False
R0033,2023-01-17,T4,2100,auto,normal,A,8,H0076,D042,TR008,8,65.6,7|8|8|7,80.41090901892416|81.54342353812412|79.2057362882379|82.06235729069635,800.0|200.0|200.0|800.0,-0.10875174097479069|-0.30120473701904804|0.01249411872768743|-0.3162425923435822,6.0,0.02099799589621917,77.1,78.12,74.38,False,False,0.033373935231408525,11,False
R0033,2023-01-17,T1,2100,auto,normal,A,9,H0092,D037,TR033,9,64.0,4|12,78.79468261628836|85.00117316975638,2900.0|200.0,0.21868859672901295|-0.3162425923435822,6.0,0.03858054138119563,77.95,80.15,77.96,False,False,0.023128417093629,13,False
R0033,2023-01-17,T2,2100,auto,normal,B,10,H0072,D046,TR037,10,65.0,2|7,79.4468292989933|81.30953340254379,4300.0|800.0,-0.07971821090639905|0.12784040316728537,4.0,0.07627500274922269,76.25,76.53,75.2,False,False,0.03523723240384085,6,False
R0033,2023-01-17,T3,2100,auto,normal,B,11,H0118,D036,TR063,11,65.8,6|6,78.34243439524002|78.1767198285324,1500.0|1500.0,0.15853969107671423|-0.36514805226380964,1.0,0.04998420700064675,87.23,88.44,85.48,False,False,0.21827277045995866,1,False
R0033,2023-01-17,T2,2100,auto,normal,A,12,H0045,D002,TR048,12,67.8,2|11|2|6|6,77.53658294602575|82.06111603838049|78.59043321872494|81.69196561382836|80.51058814256237,4300.0|200.0|4300.0|1500.0|1500.0,0.15853969107671423|0.06603069756121605|-0.395153246450803|0.24829559362489212|-0.6619259410666513,4.0,0.08505191055770385,81.09,80.19,82.23,False,False,0.07851813468546705,8,False
R0033,2023-01-17,T1,2100,auto,normal,B,13,H0047,D050,TR011,13,66.5,2|5,78.67651643332377|80.15523357868379,4300.0|2200.0,-0.023958380046829514|0.15941243654812298,10.0,0.08841870665691434,82.01,80.21,80.71,False,False,0.040564979478504716,10,False
R0033,2023-01-17,T3,2100,auto,normal,A,14,H0027,D012,TR078,14,65.6,9,81.0794066600031,200.0,0.7375155684670865,14.0,0.037102776256921426,80.79,81.01,83.17,True,False,0.10446703124210226,12,False
R0034,2023-01-14,T1,2100,auto,normal,C,1,H0116,D055,TR049,1,66.6,5|11,81.04897480466845|83.30223039742374,2200.0|200.0,-0.15452948206880215|0.27933070308758406,2.0,0.01055576454248998,80.6,79.67,78.12,False,False,0.041226817126589474,2,False
R0034,2023-01-14,T1,2100,auto,normal,C,2,H0111,D009,TR055,2,63.3,5|4|5,80.26338119807475|80.88345513283669|80.62116977591036,2200.0|2900.0|2200.0,0.26677001990663085|0.45096649289895147|-0.6619259410666513,1.0,0.15067629424257864,82.18,83.59,78.31,False,False,0.01820027003411004,7,False
R0034,2023-01-14,T4,2100,auto,normal,C,3,H0024,D005,TR009,3,65.4,7|5|6|10,82.1857606177294|81.11567316028867|79.44909978931868|81.44250577358883,800.0|2200.0|1500.0|200.0,0.002525494009577042|-0.07971821090639905|-0.5941499556967944|-0.006069570708753795,-1.0,0.109125855064641,79.62,80.41,78.19,False,False,0.047196764479370185,5,False
R0034,2023-01-14,T4,2100,auto,normal,C,4,H0054,D026,TR027,4,67.8,10|10,81.61111641773003|81.15189940219443,200.0|200.0,0.7375155684670865|0.11744128640943755,10.0,0.03588912274828282,80.21,77.74,77.47,False,False,0.005780866623351558,6,False
R0034,2023-01-14,T2,2100,auto,normal,C,5,H0013,D019,TR049,5,62.1,10|3|5,81.44053532746047|76.87486936638837|79.07928170044141,200.0|3600.0|2200.0,0.28911939868998415|0.15853969107671423|0.06603069756121605,8.0,0.046885033720429785,86.02,83.44,86.39,False,False,0.6918501706121657,1,False
R0034,2023-01-14,T1,2100,auto,normal,A,6,H0073,D012,TR042,6,67.7,4|6|5|7|5,78.98408300244948|80.55841616727179|79.45459836519588|81.07208042893019|77.46930486995159,2900.0|1500.0|2200.0|800.0|2200.0,0.28911939868998415|-0.023958380046829514|0.15853969107671423|0.02185214552344288|-0.36514805226380964,-2.0,0.012152878369015824,82.25,83.01,82.0,False,False,0.1518736966223854,4,False
R0034,2023-01-14,T3,2100,auto,normal,C,7,H0077,D007,TR055,7,65.9,8|8|9,79.27921120061524|80.13807660621656|83.25069315568035,200.0|200.0|200.0,0.7432541712034423|0.21868859672901295|0.45096649289895147,4.0,0.1223721348596035,81.94,79.7,82.25,False,False,0.01789468622753088,8,False
R0034,2023-01-14,T2,2100,auto,normal,A,8,H0082,D052,TR053,8,65.1,8|3,81.72466386470185|79.09477049152464,200.0|3600.0,0.33174860718129334|-0.3333041369047793,-2.0,0.016179487374538126,77.24,80.3,79.48,False,False,0.02597672827449676,3,False
R0035,2023-01-19,T4,3100,volt,normal,A,1,H0008,D004,TR009,1,62.8,3|11,80.49266217280723|80.65081394420984,3600.0|200.0,-0.12664505285162042|0.7432541712034423,14.0,0.02127060067958816,79.59,80.32,79.9,False,True,0.11846442977286072,2,False
R0035,2023-01-19,T4,3100,volt,normal,A,2,H0027,D026,TR042,2,65.9,9|12,81.0794066600031|82.70340436128363,200.0|200.0,0.7375155684670865|0.21868859672901295,2.0,0.0764200222381709,82.58,81.74,79.61,False,False,0.03417228166784415,11,False
R0035,2023-01-19,T4,3100,volt,normal,B,3,H0020,D051,TR075,3,66.2,8,80.88472544408454,200.0,0.01249411872768743,4.0,0.07740130674572936,77.34,78.12,79.19,False,False,0.039023368094958,6,False
R0035,2023-01-19,T1,3100,volt,normal,A,4,H0030,D041,TR047,4,67.5,3|4|1|3|1,79.21255533559864|80.70345961600395|77.1787597491871|76.8725025004752|76.6204128962997,3600.0|2900.0|5000.0|3600.0|5000.0,-0.23133626495165632|-0.15452948206880215|0.06603069756121605|0.11668580914072822|-0.3333041369047793,5.0,0.013402923382681552,90.15,89.56,88.52,False,False,0.40647993441728125,1,False
R0035,2023-01-19,T1,3100,volt,normal,B,5,H0029,D008,TR035,5,64.5,8|7|7,81.53247891970267|79.81378530241157|81.44577036703238,200.0|800.0|800.0,-0.023958380046829514|-0.003794351596264768|0.18025830726099468,7.0,0.009555058222167427,82.11,82.98,82.4,False,False,0.045674171768389164,8,False
R0035,2023-01-19,T4,3100,volt,normal,C,6,H0017,D035,TR074,6,64.2,10,82.7123732623656,200.0,-0.3521335504882296,14.0,0.06827913511979737,75.31,74.91,76.76,True,False,0.04147833001461805,5,False
R0035,2023-01-19,T4,3100,volt,normal,B,7,H0077,D052,TR055,7,67.3,8|8|9|8,79.27921120061524|80.13807660621656|83.25069315568035|80.24386254973179,200.0|200.0|200.0|200.0,0.7432541712034423|0.21868859672901295|0.45096649289895147|0.23267621135470395,5.0,0.008154850702702984,81.86,81.62,82.24,True,False,0.025481048403883124,12,False
R0035,2023-01-19,T3,3100,volt,normal,C,8,H0097,D039,TR057,8,64.7,3|8|3|3,78.12798723316016|81.75092783417328|78.87128475855495|76.40553287222922,3600.0|200.0|3600.0|3600.0,0.21868859672901295|0.29617316642859054|0.12784040316728537|-0.20102973073724123,3.0,0.10329883488866355,74.71,76.9,78.37,False,False,0.0035285966504472153,13,False
R0035,2023-01-19,T4,3100,volt,normal,B,9,H0059,D013,TR046,9,65.0,3|1|4|5|1|2,80.24146761629233|78.27699508082142|77.21348822839963|79.15699085773758|79.31772740655869|77.55834220181882,3600.0|5000.0|2900.0|2200.0|5000.0|4300.0,-0.3093465397202384|-0.23133626495165632|0.15853969107671423|-0.3333041369047793|0.36177152111792077|-0.18486236354526056,4.0,0.04692618180631998,85.52,85.62,83.22,False,False,0.19919901822415267,4,False
R0035,2023-01-19,T2,3100,volt,normal,B,10,H0081,D007,TR061,10,66.4,7|5|4|9|7,78.84854496021859|77.85683428833156|79.26000302590533|82.14581824606539|79.8028250050015,800.0|2200.0|2900.0|200.0|800.0,0.7432541712034423|0.4247487214942039|-0.30120473701904804|0.12784040316728537|-0.4283278221631072,5.0,0.015902542008990883,76.56,76.23,77.45,False,False,0.0038698445034195473,7,False
R0035,2023-01-19,T4,3100,volt,normal,A,11,H0100,D027,TR040,11,63.7,1|7|9,78.47587314392149|82.47018058180191|79.66609253930886,5000.0|800.0|200.0,0.06603069756121605|-0.5961450137253788|-0.20102973073724123,3.0,0.037966778286815696,79.37,79.01,80.24,False,True,0.010119361256817543,14,False
R0035,2023-01-19,T1,3100,volt,normal,C,12,H0104,D028,TR049,12,66.8,6|7|6|12|13,80.73922668655652|81.26194007501832|79.59387213192416|82.64514159666375|84.99099214582178,1500.0|800.0|1500.0|200.0|200.0,-0.05072666946359382|-0.3521335504882296|0.21868859672901295|-0.10875174097479069|-0.3162425923435822,8.0,0.14930710998084729,75.26,76.5,73.63,False,False,0.020277204614052073,9,False
R0035,2023-01-19,T3,3100,volt,normal,C,13,H0115,D021,TR049,13,66.2,2|9|9|6,78.88306830512607|82.14499230794742|83.29257037753644|81.81449994969496,4300.0|200.0|200.0|1500.0,-0.3521335504882296|0.35262247229216176|-0.07971821090639905|-0.3162425923435822,8.0,0.0511422090143968,78.2,77.96,76.91,False,False,0.006619668307312253,10,False
R0035,2023-01-19,T2,3100,volt,normal,C,14,H0079,D006,TR060,14,62.3,4|4|2,80.82163819024544|76.98588152855085|79.95963554198849,2900.0|2900.0|4300.0,-0.07971821090639905|0.4869724807855818|-0.35626397106142593,8.0,0.12806371583182183,78.31,77.4,80.66,False,False,0.04561274230396425,3,False
R0036,2023-01-17,T1,2600,volt,normal,C,1,H0063,D034,TR036,1,65.9,6|4,81.74144093963312|79.74149259924974,1500.0|2900.0,-0.15452948206880215|0.02185214552344288,7.0,0.013590528760554225,82.53,82.38,83.95,False,False,0.27136084605474386,4,False
R0036,2023-01-17,T4,2600,volt,normal,B,2,H0105,D037,TR051,2,65.7,6,79.52752492104146,1500.0,0.01249411872768743,2.0,0.04037519719259267,79.78,78.94,77.81,False,False,0.046433577727046184,3,False
R0036,2023-01-17,T3,2600,volt,normal,C,3,H0065,D017,TR057,3,66.3,9,79.91387563795772,200.0,0.15853969107671423,12.0,0.18614596664078062,84.51,85.7,84.04,False,False,0.1247235957759191,1,False
R0036,2023-01-17,T2,2600,volt,normal,B,4,H0114,D003,TR057,4,62.8,4|5|3|2,78.9021852224801|81.44820203022286|77.88999688432548|77.3995749742119,2900.0|2200.0|3600.0|4300.0,0.04151742709930327|0.45677523755741145|-0.18486236354526056|-0.21592588069731433,2.0,0.003197501050899545,82.18,80.03,80.95,False,False,0.07972384032517292,7,False
R0036,2023-01-17,T2,2600,volt,normal,B,5,H0061,D034,TR060,5,64.1,12|11|2,83.9154849748178|81.90631486042011|79.69141511382455,200.0|200.0|4300.0,-0.46235179266456716|0.11744128640943755|0.45677523755741145,5.0,0.03305737640270358,77.54,80.58,76.67,False,False,0.02097175958599391,9,False
R0036,2023-01-17,T2,2600,volt,normal,B,6,H0009,D039,TR019,6,62.2,10,84.02128511057029,200.0,0.002525494009577042,15.0,0.02111385406887385,75.33,76.38,75.41,False,False,0.005440003237896988,6,False
R0036,2023-01-17,T4,2600,volt,normal,B,7,H0101,D005,TR067,7,63.6,1,78.01640145561797,5000.0,-0.6619259410666513,4.0,0.0009998216577172155,85.91,84.17,85.89,False,False,0.4098292905885531,2,False
R0036,2023-01-17,T3,2600,volt,normal,A,8,H0006,D030,TR027,8,65.6,1|8|12|11|4,79.46875101270004|82.69883740416809|83.84562665056617|84.20743419349972|79.79215125547978,5000.0|200.0|200.0|200.0|2900.0,-0.3093465397202384|-0.14597170436548626|0.33174860718129334|0.2937196904057559|-0.6619259410666513,4.0,0.0024997739036347316,79.27,81.29,81.53,False,False,0.01702569494181928,8,False
R0036,2023-01-17,T4,2600,volt,normal,C,9,H0053,D005,TR029,9,64.2,9|9,82.18485957545538|82.29990065156406,200.0|200.0,0.14481312316794914|0.33174860718129334,5.0,0.006955543851436648,78.93,78.96,78.26,False,False,0.024491391762854597,5,False
R0037,2023-01-26,T3,2600,auto,hard,A,1,H0012,D038,TR043,1,62.3,6|6|3|4|5,82.09078710524065|80.67261210993604|79.22233574724211|78.28527685417248|80.31359324804845,1500.0|1500.0|3600.0|2900.0|2200.0,-0.14597170436548626|0.35262247229216176|0.0548240455599036|0.1627530651050056|0.02185214552344288,16.0,0.04468095433111679,79.71,80.14,78.76,False,False,0.009999059326903844,11,False
R0037,2023-01-26,T3,2600,auto,hard,B,2,H0039,D052,TR023,2,67.2,2|6|3|11|7,79.83664515780622|80.78241738147919|76.60978534452195|84.09659996714295|82.25675002999091,4300.0|1500.0|3600.0|200.0|800.0,-0.14597170436548626|-0.46235179266456716|-0.01883211615105837|0.36177152111792077|0.17326449994814916,16.0,0.028441923067927893,84.17,81.56,83.2,True,False,0.029415464635954607,4,False
R0037,2023-01-26,T2,2600,auto,hard,B,3,H0108,D033,TR047,3,67.9,5|2|9,78.68780832940111|78.97753622180528|80.72549715656513,2200.0|4300.0|200.0,0.28911939868998415|-0.23133626495165632|0.21868859672901295,9.0,0.04514916048764357,84.14,83.39,84.31,False,False,0.20024207551112327,1,False
R0037,2023-01-26,T1,2600,auto,hard,B,4,H0030,D038,TR076,4,64.0,3|4|1|3|1|1,79.21255533559864|80.70345961600395|77.1787597491871|76.8725025004752|76.6204128962997|79.42208416512958,3600.0|2900.0|5000.0|3600.0|5000.0|5000.0,-0.23133626495165632|-0.15452948206880215|0.06603069756121605|0.11668580914072822|-0.3333041369047793|-0.3093465397202384,7.0,0.12366769027593362,90.69,88.09,87.94,True,False,0.5604501948201368,2,False
R0037,2023-01-26,T4,2600,auto,hard,A,5,H0025,D004,TR030,5,62.7,14|8|13|13,84.5197243459587|82.94156203753893|81.83035245225827|83.25624611275252,200.0|200.0|200.0|200.0,-0.46235179266456716|-0.6091595155009588|-0.2140442325128213|-0.006069570708753795,11.0,0.08781642398469364,78.32,78.07,79.31,False,False,0.02766737803894586,7,False
R0037,2023-01-26,T1,2600,auto,hard,B,6,H0037,D052,TR061,6,67.8,3|13|6|13,80.14898452379899|82.63129051650826|82.03282942271854|85.88509411938398,3600.0|200.0|1500.0|200.0,-0.07971821090639905|0.1627530651050056|-0.36514805226380964|0.2937196904057559,16.0,0.08422342980512774,75.66,74.76,77.78,False,False,0.002837374572383107,9,False
R0037,2023-01-26,T1,2600,auto,hard,A,7,H0056,D016,TR061,7,64.3,5|5|3,81.37853545079473|78.1266081680956|80.30923091024465,2200.0|2200.0|3600.0,0.002525494009577042|0.7432541712034423|0.2937196904057559,16.0,0.0021766298367996155,78.4,78.96,78.71,True,False,0.029064115724311477,3,False
R0037,2023-01-26,T1,2600,auto,hard,A,8,H0051,D015,TR068,8,66.3,1|12,79.56646153641509|85.05808951168292,5000.0|200.0,-0.6091595155009588|0.17326449994814916,16.0,0.022775361343747302,82.31,82.95,80.72,False,False,0.07708110262770317,5,False
R0037,2023-01-26,T4,2600,auto,hard,B,9,H0019,D042,TR057,9,62.7,7|9|7|10,82.5465500163118|82.35755158925663|79.89256124119731|80.0006720144678,800.0|200.0|800.0|200.0,-0.3093465397202384|0.29617316642859054|0.1627530651050056|-0.36514805226380964,10.0,0.021026547473510574,78.72,79.82,79.88,False,False,0.035204063221574274,6,False
R0037,2023-01-26,T4,2600,auto,hard,A,10,H0060,D056,TR073,10,64.0,7|8|12|14|10|11,81.13513617245904|81.36746601235923|81.48040679118107|83.23556080678252|82.82373364697882|82.00449605923075,800.0|200.0|200.0|200.0|200.0|200.0,-0.05072666946359382|0.35262247229216176|0.7432541712034423|0.1627530651050056|0.12784040316728537|-0.006069570708753795,11.0,0.22788078780515,71.17,72.03,71.31,False,False,0.001460734078613189,12,False
R0037,2023-01-26,T1,2600,auto,hard,C,11,H0045,D029,TR057,11,64.0,2|11|2|6|6|8,77.53658294602575|82.06111603838049|78.59043321872494|81.69196561382836|80.51058814256237|80.39623093734376,4300.0|200.0|4300.0|1500.0|1500.0|200.0,0.15853969107671423|0.06603069756121605|-0.395153246450803|0.24829559362489212|-0.6619259410666513|0.22359554877468227,9.0,0.05551609751534662,80.34,81.23,78.77,False,False,0.02073243764087689,8,False
R0037,2023-01-26,T1,2600,auto,hard,C,12,H0061,D030,TR078,12,65.5,12|11|2|9,83.9154849748178|81.90631486042011|79.69141511382455|82.1944062095035,200.0|200.0|4300.0|200.0,-0.46235179266456716|0.11744128640943755|0.45677523755741145|0.09998495544057745,9.0,0.029102680229852063,78.23,77.5,75.63,False,False,0.005845999801473573,10,False
R0038,2023-01-12,T2,2600,volt,normal,C,1,H0103,D016,TR045,1,62.8,4|1|4,78.3496488304373|77.08790322885828|81.00356122290654,2900.0|5000.0|2900.0,0.45677523755741145|0.15853969107671423|0.07212950771386951,0.0,0.05451857853192965,82.19,83.37,85.19,False,False,0.09594065333407314,4,False
R0038,2023-01-12,T3,2600,volt,normal,B,2,H0036,D042,TR057,2,62.2,9|1|3|5|14,82.10880955791086|78.3068462783376|78.61817251645606|81.34644798375558|83.65547101254758,200.0|5000.0|3600.0|2200.0|200.0,-0.16811547676037508|0.14481312316794914|0.29617316642859054|-0.35626397106142593|0.22359554877468227,-5.0,0.03422255669647304,78.97,78.03,80.38,True,False,0.1699474582217073,2,False
R0038,2023-01-12,T4,2600,volt,normal,C,3,H0118,D048,TR011,3,63.7,6|6|1,78.34243439524002|78.1767198285324|76.93299219545294,1500.0|1500.0|5000.0,0.15853969107671423|-0.36514805226380964|0.21868859672901295,-5.0,0.075086856105157,88.15,87.89,87.5,True,False,0.4299420160513475,3,False
R0038,2023-01-12,T4,2600,volt,normal,A,4,H0102,D009,TR027,4,67.9,13|8|11,85.13777419613156|82.89304607057585|84.09490172430391,200.0|200.0|200.0,0.002525494009577042|-0.07971821090639905|-0.3162425923435822,1.0,0.057093200939388,80.83,77.71,80.82,False,False,0.03431514059284236,10,False
R0038,2023-01-12,T2,2600,volt,normal,C,5,H0062,D036,TR027,5,65.4,5|3,78.97563895518934|78.11444848403745,2200.0|3600.0,-0.003794351596264768|0.06603069756121605,6.0,0.02918601757300214,78.65,80.63,81.27,False,False,0.029656415204357876,9,False
R0038,2023-01-12,T3,2600,volt,normal,B,6,H0100,D025,TR061,6,65.1,1|7|9|14,78.47587314392149|82.47018058180191|79.66609253930886|86.12878679336998,5000.0|800.0|200.0|200.0,0.06603069756121605|-0.5961450137253788|-0.20102973073724123|-0.18486236354526056,-7.0,0.10030220541818612,77.2,78.7,80.33,True,False,0.055749583722326565,1,False
R0038,2023-01-12,T2,2600,volt,normal,C,7,H0031,D020,TR028,7,65.3,11|8|3|8,82.09301604190006|78.92646296974368|80.44556903253996|79.47356189399329,200.0|200.0|3600.0|200.0,0.4675093422520456|0.4247487214942039|0.45096649289895147|-0.20102973073724123,-4.0,0.044336260461055474,77.93,76.92,75.85,False,False,0.02808365496282009,11,False
R0038,2023-01-12,T2,2600,volt,normal,A,8,H0113,D042,TR058,8,63.4,8,81.89084298438607,200.0,0.06603069756121605,2.0,0.006824398860972997,74.01,71.9,75.07,False,False,0.01804571987093006,14,False
R0038,2023-01-12,T4,2600,volt,normal,A,9,H0032,D014,TR024,9,67.6,8|8|2,79.58447709311316|80.3783265008192|80.04000098336714,200.0|200.0|4300.0,0.4869724807855818|-0.10875174097479069|0.2937196904057559,2.0,0.05231479741442044,78.43,79.1,78.23,False,False,0.00503030380866212,13,False
R0038,2023-01-12,T3,2600,volt,normal,B,10,H0093,D045,TR048,10,67.9,7|9|12|7|10|9,79.89130089841348|83.43104164100453|82.53460142793044|82.43718701408108|84.10686855179787|81.26494739312545,800.0|200.0|200.0|800.0|200.0|200.0,0.4675093422520456|-0.35626397106142593|0.11744128640943755|-0.15452948206880215|-0.35626397106142593|-0.14227724049966906,-3.0,0.02484109181633821,77.96,80.06,79.6,False,False,0.016506194738599156,5,False
R0038,2023-01-12,T4,2600,volt,normal,B,11,H0024,D024,TR016,11,62.4,7|5|6|10|5,82.1857606177294|81.11567316028867|79.44909978931868|81.44250577358883|79.51438602904834,800.0|2200.0|1500.0|200.0|2200.0,0.002525494009577042|-0.07971821090639905|-0.5941499556967944|-0.006069570708753795|0.23267621135470395,-2.0,0.021937631841689367,77.44,77.65,82.05,False,False,0.030948699752012702,6,False
R0038,2023-01-12,T4,2600,volt,normal,C,12,H0054,D005,TR044,12,67.8,10|10|6,81.61111641773003|81.15189940219443|79.6244882093519,200.0|200.0|1500.0,0.7375155684670865|0.11744128640943755|0.23267621135470395,-2.0,0.007007208523611605,77.44,77.36,80.53,False,False,0.02319939916647966,8,False
R0038,2023-01-12,T2,2600,volt,normal,B,13,H0095,D047,TR006,13,63.7,2|11|13,77.65047674654254|83.10070066642011|83.11151516856496,4300.0|200.0|200.0,0.1627530651050056|0.06603069756121605|-0.10875174097479069,-2.0,0.07186356552359205,73.61,73.74,74.59,False,False,0.013950248122317429,7,False
R0038,2023-01-12,T1,2600,volt,normal,A,14,H0110,D051,TR058,14,67.4,6|6,79.29952485084675|82.03896749084683,1500.0|1500.0,-0.003794351596264768|0.3783143704710149,2.0,0.026318960313014797,82.84,82.16,79.69,False,False,0.04868451245152408,12,False
R0039,2023-01-14,T4,1609,auto,normal,C,1,H0071,D016,TR014,1,67.4,3|12,78.08697685429273|84.8885283798503,3600.0|200.0,0.4675093422520456|0.45677523755741145,2.0,0.03363039579198012,74.91,74.68,74.29,True,False,0.012639246558479646,7,False
R0039,2023-01-14,T4,1609,auto,normal,C,2,H0014,D043,TR011,2,65.5,1|7|10|9|8,76.40709423243167|81.38818256304648|81.12099083001043|81.89992468112376|83.01411900051372,5000.0|800.0|200.0|200.0|200.0,0.28911939868998415|0.15188314994674695|0.06603069756121605|0.02185214552344288|0.36177152111792077,4.0,0.07587569394539112,81.66,82.56,83.63,False,False,0.19623746508198892,4,False
R0039,2023-01-14,T3,1609,auto,normal,C,3,H0004,D046,TR007,3,62.6,13|3|5,83.93319752345946|76.72263720859353|78.89967428872562,200.0|3600.0|2200.0,-0.3521335504882296|0.01249411872768743|0.01249411872768743,-1.0,0.0979665556271629,69.12,71.78,70.23,False,False,0.005860825060521359,8,False
R0039,2023-01-14,T2,1609,auto,normal,C,4,H0082,D042,TR076,4,67.0,8|3|3,81.72466386470185|79.09477049152464|78.24656073785377,200.0|3600.0|3600.0,0.33174860718129334|-0.3333041369047793|0.23267621135470395,0.0,0.025152317144669728,77.88,80.38,77.47,False,False,0.20136436641843736,2,False
R0039,2023-01-14,T4,1609,auto,normal,B,5,H0111,D053,TR013,5,66.9,5|4|5|7,80.26338119807475|80.88345513283669|80.62116977591036|80.11267976753255,2200.0|2900.0|2200.0|800.0,0.26677001990663085|0.45096649289895147|-0.6619259410666513|0.15853969107671423,0.0,0.09758556441660353,80.65,81.81,83.74,False,False,0.24721932998835242,3,False
R0039,2023-01-14,T4,1609,auto,normal,A,6,H0018,D021,TR066,6,67.7,1|1,78.045273170936|77.96806733960435,5000.0|5000.0,0.15188314994674695|0.08683481889421468,7.0,0.07389402258914643,84.14,83.06,85.24,True,False,0.11383048185618395,5,False
